vulnerability_id,cve_id,server_id,office_id,severity,os_type,is_eol_os,component_name,is_eol_component,discovery_date
VULN-01307,CVE-2022-8898,SERVER-002,Office-D,High,Ubuntu 20.04,FALSE,Apache HTTP Server,FALSE,2023-11-19
VULN-01308,CVE-2025-27330,SERVER-004,Office-A,High,CentOS 7,TRUE,IIS,FALSE,2025-02-10
VULN-01309,CVE-2022-61430,SERVER-047,Office-B,Medium,RedHat Enterprise Linux 8,FALSE,IIS,FALSE,2024-08-28
VULN-01310,CVE-2024-6663,SERVER-067,Office-D,High,CentOS 7,TRUE,Node.js,FALSE,2024-07-06
VULN-01311,CVE-2025-20452,SERVER-035,Office-C,High,Debian 9,TRUE,PHP 5.6,TRUE,2024-11-23
VULN-01312,CVE-2025-16360,SERVER-031,Office-A,High,Ubuntu 20.04,FALSE,Python 2.7,TRUE,2025-07-22
VULN-01313,CVE-2021-48173,SERVER-005,Office-C,Medium,Windows Server 2022,FALSE,Struts 2,TRUE,2023-08-22
VULN-01314,CVE-2025-16992,SERVER-043,Office-D,High,Windows Server 2022,FALSE,MySQL,FALSE,2025-01-28
VULN-01315,CVE-2024-22758,SERVER-023,Office-C,Medium,Debian 9,TRUE,Tomcat,FALSE,2024-07-02
VULN-01316,CVE-2022-86373,SERVER-068,Office-C,High,Debian 9,TRUE,Struts 2,TRUE,2024-11-23
VULN-01317,CVE-2023-1251,SERVER-051,Office-D,Critical,Ubuntu 20.04,FALSE,Struts 2,TRUE,2025-03-03
VULN-01318,CVE-2022-43828,SERVER-064,Office-D,Low,Debian 9,TRUE,Redis,FALSE,2025-06-17
VULN-01319,CVE-2022-76620,SERVER-028,Office-B,Low,Debian 9,TRUE,JBoss,TRUE,2024-08-29
VULN-01320,CVE-2025-12726,SERVER-051,Office-D,Medium,Ubuntu 20.04,FALSE,Python 2.7,TRUE,2025-05-26
VULN-01321,CVE-2025-74857,SERVER-052,Office-A,Critical,Linux,FALSE,Struts 2,TRUE,2024-07-17
VULN-01322,CVE-2025-30094,SERVER-065,Office-A,Low,Windows Server 2016,TRUE,JBoss,TRUE,2024-02-02
VULN-01323,CVE-2025-47499,SERVER-041,Office-B,High,Windows Server 2016,TRUE,PHP 5.6,TRUE,2025-07-24
VULN-01324,CVE-2022-92531,SERVER-042,Office-D,Medium,CentOS 7,TRUE,JBoss,TRUE,2025-06-25
VULN-01325,CVE-2022-12142,SERVER-014,Office-D,Low,Ubuntu 20.04,FALSE,PHP 5.6,TRUE,2024-11-30
VULN-01326,CVE-2022-28993,SERVER-017,Office-A,High,RedHat Enterprise Linux 8,FALSE,PostgreSQL,FALSE,2025-05-08
VULN-01327,CVE-2022-1800,SERVER-003,Office-D,Critical,Windows Server 2016,TRUE,Spring Framework,FALSE,2025-06-07
VULN-01328,CVE-2025-92622,SERVER-026,Office-C,High,Linux,FALSE,Node.js,FALSE,2024-07-10
VULN-01329,CVE-2021-97545,SERVER-059,Office-A,High,Debian 9,TRUE,Node.js,FALSE,2024-05-07
VULN-01330,CVE-2024-42280,SERVER-064,Office-D,Low,Debian 9,TRUE,Struts 2,TRUE,2023-09-18
VULN-01331,CVE-2021-90654,SERVER-026,Office-C,Low,Linux,FALSE,nginx,FALSE,2024-10-29
VULN-01332,CVE-2025-86541,SERVER-043,Office-D,Low,Windows Server 2022,FALSE,Apache HTTP Server,FALSE,2024-12-08
VULN-01333,CVE-2023-48335,SERVER-035,Office-C,Medium,Debian 9,TRUE,Python 2.7,TRUE,2024-12-11
VULN-01334,CVE-2021-89292,SERVER-064,Office-D,High,Debian 9,TRUE,Spring Framework,FALSE,2023-11-05
VULN-01335,CVE-2023-91245,SERVER-015,Office-B,Low,Debian 9,TRUE,Tomcat,FALSE,2024-10-22
VULN-01336,CVE-2023-63936,SERVER-066,Office-A,Critical,CentOS 7,TRUE,Apache HTTP Server,FALSE,2025-01-19
VULN-01337,CVE-2021-22433,SERVER-061,Office-D,Critical,Windows Server 2019,FALSE,JBoss,TRUE,2025-02-09
VULN-01338,CVE-2021-8507,SERVER-011,Office-D,High,Debian 9,TRUE,MySQL,FALSE,2025-01-05
VULN-01339,CVE-2022-71426,SERVER-064,Office-D,Medium,Debian 9,TRUE,Struts 2,TRUE,2024-09-23
VULN-01340,CVE-2024-76321,SERVER-066,Office-A,Medium,CentOS 7,TRUE,Struts 2,TRUE,2025-03-28
VULN-01341,CVE-2021-79651,SERVER-003,Office-D,Medium,Windows Server 2016,TRUE,OpenSSL,FALSE,2024-07-05
VULN-01342,CVE-2022-80295,SERVER-031,Office-A,Medium,Ubuntu 20.04,FALSE,PHP 5.6,TRUE,2025-01-23
VULN-01343,CVE-2022-34100,SERVER-016,Office-C,Critical,Debian 9,TRUE,Struts 2,TRUE,2024-12-20
VULN-01344,CVE-2023-58387,SERVER-047,Office-B,Medium,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2023-11-05
VULN-01345,CVE-2022-62281,SERVER-059,Office-A,High,Debian 9,TRUE,Apache HTTP Server,FALSE,2023-11-09
VULN-01346,CVE-2024-13837,SERVER-048,Office-C,High,RedHat Enterprise Linux 8,FALSE,Struts 2,TRUE,2023-08-20
VULN-01347,CVE-2025-66517,SERVER-051,Office-D,High,Ubuntu 20.04,FALSE,MySQL,FALSE,2024-08-22
VULN-01348,CVE-2023-8180,SERVER-026,Office-C,Low,Linux,FALSE,JBoss,TRUE,2024-11-08
VULN-01349,CVE-2024-60106,SERVER-061,Office-D,Medium,Windows Server 2019,FALSE,OpenSSL,FALSE,2023-07-28
VULN-01350,CVE-2023-53546,SERVER-028,Office-B,Low,Debian 9,TRUE,Python 2.7,TRUE,2024-01-14
VULN-01351,CVE-2022-30207,SERVER-002,Office-D,High,Ubuntu 20.04,FALSE,JBoss,TRUE,2023-08-21
VULN-01352,CVE-2022-22374,SERVER-001,Office-D,High,Debian 9,TRUE,PHP 5.6,TRUE,2023-09-29
VULN-01353,CVE-2023-66096,SERVER-067,Office-D,Medium,CentOS 7,TRUE,Python 2.7,TRUE,2025-06-01
VULN-01354,CVE-2025-83335,SERVER-059,Office-A,Critical,Debian 9,TRUE,Struts 2,TRUE,2023-10-17
VULN-01355,CVE-2021-73707,SERVER-053,Office-C,High,CentOS 7,TRUE,Struts 2,TRUE,2023-08-07
VULN-01356,CVE-2024-30071,SERVER-008,Office-D,Medium,Windows Server 2022,FALSE,nginx,FALSE,2025-04-30
VULN-01357,CVE-2021-49569,SERVER-059,Office-A,High,Debian 9,TRUE,PHP 5.6,TRUE,2024-04-26
VULN-01358,CVE-2024-96723,SERVER-015,Office-B,High,Debian 9,TRUE,JBoss,TRUE,2024-03-05
VULN-01359,CVE-2021-83901,SERVER-014,Office-D,High,Ubuntu 20.04,FALSE,PHP 5.6,TRUE,2024-03-29
VULN-01360,CVE-2022-78177,SERVER-010,Office-A,High,Debian 9,TRUE,nginx,FALSE,2025-01-17
VULN-01361,CVE-2025-16473,SERVER-034,Office-A,Medium,Windows Server 2016,TRUE,JBoss,TRUE,2024-11-05
VULN-01362,CVE-2021-26414,SERVER-023,Office-C,Medium,Debian 9,TRUE,Python 2.7,TRUE,2024-07-24
VULN-01363,CVE-2022-84692,SERVER-067,Office-D,Low,CentOS 7,TRUE,PHP 5.6,TRUE,2024-04-17
VULN-01364,CVE-2022-37394,SERVER-022,Office-D,High,Windows Server 2019,FALSE,IIS,FALSE,2025-07-23
VULN-01365,CVE-2025-87774,SERVER-007,Office-D,Low,Windows Server 2016,TRUE,JBoss,TRUE,2025-01-15
VULN-01366,CVE-2024-81193,SERVER-022,Office-D,Critical,Windows Server 2019,FALSE,Python 2.7,TRUE,2023-09-02
VULN-01367,CVE-2022-17680,SERVER-016,Office-C,Low,Debian 9,TRUE,Spring Framework,FALSE,2024-06-15
VULN-01368,CVE-2025-83855,SERVER-050,Office-D,High,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2023-11-13
VULN-01369,CVE-2023-85064,SERVER-044,Office-D,High,CentOS 7,TRUE,IIS,FALSE,2024-11-03
VULN-01370,CVE-2022-11448,SERVER-050,Office-D,Low,RedHat Enterprise Linux 8,FALSE,Apache HTTP Server,FALSE,2025-07-04
VULN-01371,CVE-2024-32423,SERVER-036,Office-B,Low,Windows Server 2016,TRUE,PostgreSQL,FALSE,2024-04-30
VULN-01372,CVE-2021-93414,SERVER-042,Office-D,Critical,CentOS 7,TRUE,Python 2.7,TRUE,2024-06-09
VULN-01373,CVE-2024-9242,SERVER-034,Office-A,Critical,Windows Server 2016,TRUE,JBoss,TRUE,2024-03-27
VULN-01374,CVE-2021-99708,SERVER-016,Office-C,High,Debian 9,TRUE,IIS,FALSE,2024-10-22
VULN-01375,CVE-2021-36577,SERVER-056,Office-C,High,CentOS 7,TRUE,OpenSSL,FALSE,2023-11-28
VULN-01376,CVE-2022-64179,SERVER-060,Office-B,High,Windows Server 2016,TRUE,JBoss,TRUE,2025-04-29
VULN-01377,CVE-2025-27404,SERVER-040,Office-B,Critical,Debian 9,TRUE,Struts 2,TRUE,2024-05-16
VULN-01378,CVE-2021-86823,SERVER-034,Office-A,Medium,Windows Server 2016,TRUE,Python 2.7,TRUE,2025-04-09
VULN-01379,CVE-2025-58851,SERVER-044,Office-D,Medium,CentOS 7,TRUE,Struts 2,TRUE,2023-08-24
VULN-01380,CVE-2024-32129,SERVER-064,Office-D,High,Debian 9,TRUE,Spring Framework,FALSE,2025-06-18
VULN-01381,CVE-2021-33312,SERVER-015,Office-B,Medium,Debian 9,TRUE,JBoss,TRUE,2024-07-21
VULN-01382,CVE-2024-37207,SERVER-066,Office-A,High,CentOS 7,TRUE,Apache HTTP Server,FALSE,2024-08-13
VULN-01383,CVE-2022-79502,SERVER-050,Office-D,Critical,RedHat Enterprise Linux 8,FALSE,IIS,FALSE,2024-11-24
VULN-01384,CVE-2022-33901,SERVER-060,Office-B,High,Windows Server 2016,TRUE,JBoss,TRUE,2024-04-18
VULN-01385,CVE-2021-78642,SERVER-012,Office-B,Medium,Debian 9,TRUE,Tomcat,FALSE,2023-12-12
VULN-01386,CVE-2024-37574,SERVER-045,Office-B,Critical,RedHat Enterprise Linux 8,FALSE,Spring Framework,FALSE,2024-08-01
VULN-01387,CVE-2023-46800,SERVER-041,Office-B,High,Windows Server 2016,TRUE,Struts 2,TRUE,2023-08-23
VULN-01388,CVE-2024-68673,SERVER-010,Office-A,Medium,Debian 9,TRUE,Apache HTTP Server,FALSE,2023-08-21
VULN-01389,CVE-2025-35141,SERVER-025,Office-A,High,Windows Server 2019,FALSE,nginx,FALSE,2024-12-21
VULN-01390,CVE-2023-61372,SERVER-014,Office-D,Medium,Ubuntu 20.04,FALSE,Struts 2,TRUE,2025-05-04
VULN-01391,CVE-2025-74875,SERVER-048,Office-C,High,RedHat Enterprise Linux 8,FALSE,Python 2.7,TRUE,2024-11-15
VULN-01392,CVE-2021-17496,SERVER-018,Office-B,Medium,Debian 9,TRUE,Python 2.7,TRUE,2023-10-13
VULN-01393,CVE-2022-36902,SERVER-017,Office-A,Medium,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2023-11-16
VULN-01394,CVE-2025-29101,SERVER-034,Office-A,High,Windows Server 2016,TRUE,JBoss,TRUE,2024-04-30
VULN-01395,CVE-2022-15268,SERVER-056,Office-C,Critical,CentOS 7,TRUE,PHP 5.6,TRUE,2023-08-09
VULN-01396,CVE-2021-46492,SERVER-007,Office-D,High,Windows Server 2016,TRUE,PHP 5.6,TRUE,2024-02-10
VULN-01397,CVE-2025-80170,SERVER-010,Office-A,Medium,Debian 9,TRUE,JBoss,TRUE,2025-04-28
VULN-01398,CVE-2021-50465,SERVER-054,Office-D,Low,Debian 9,TRUE,JBoss,TRUE,2024-06-05
VULN-01399,CVE-2024-16880,SERVER-050,Office-D,Medium,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2023-12-14
VULN-01400,CVE-2024-61768,SERVER-036,Office-B,Critical,Windows Server 2016,TRUE,Struts 2,TRUE,2024-01-20
VULN-01401,CVE-2024-60056,SERVER-048,Office-C,Medium,RedHat Enterprise Linux 8,FALSE,OpenSSL,FALSE,2024-05-21
VULN-01402,CVE-2022-55785,SERVER-004,Office-A,High,CentOS 7,TRUE,Spring Framework,FALSE,2024-07-12
VULN-01403,CVE-2024-80654,SERVER-020,Office-B,Critical,Linux,FALSE,OpenSSL,FALSE,2025-01-14
VULN-01404,CVE-2025-44850,SERVER-069,Office-C,Critical,Linux,FALSE,PHP 5.6,TRUE,2023-08-30
VULN-01405,CVE-2024-25005,SERVER-023,Office-C,Low,Debian 9,TRUE,PHP 5.6,TRUE,2025-06-27
VULN-01406,CVE-2024-77959,SERVER-041,Office-B,Critical,Windows Server 2016,TRUE,Redis,FALSE,2024-11-11
VULN-01407,CVE-2025-78756,SERVER-049,Office-C,Critical,Windows Server 2019,FALSE,PHP 5.6,TRUE,2025-07-07
VULN-01408,CVE-2022-2619,SERVER-044,Office-D,Medium,CentOS 7,TRUE,OpenSSL,FALSE,2023-08-01
VULN-01409,CVE-2023-74384,SERVER-037,Office-B,Medium,CentOS 7,TRUE,Struts 2,TRUE,2024-06-01
VULN-01410,CVE-2025-87334,SERVER-028,Office-B,Low,Debian 9,TRUE,Python 2.7,TRUE,2025-03-06
VULN-01411,CVE-2024-7104,SERVER-023,Office-C,High,Debian 9,TRUE,JBoss,TRUE,2023-08-04
VULN-01412,CVE-2021-30433,SERVER-021,Office-B,Medium,Debian 9,TRUE,Redis,FALSE,2025-01-09
VULN-01413,CVE-2024-66117,SERVER-023,Office-C,High,Debian 9,TRUE,PHP 5.6,TRUE,2024-01-15
VULN-01414,CVE-2021-87333,SERVER-025,Office-A,Critical,Windows Server 2019,FALSE,Python 2.7,TRUE,2025-07-02
VULN-01415,CVE-2022-98416,SERVER-056,Office-C,Low,CentOS 7,TRUE,Python 2.7,TRUE,2025-06-07
VULN-01416,CVE-2023-2998,SERVER-045,Office-B,High,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2024-04-01
VULN-01417,CVE-2024-83473,SERVER-022,Office-D,Low,Windows Server 2019,FALSE,nginx,FALSE,2024-08-30
VULN-01418,CVE-2024-92992,SERVER-022,Office-D,Low,Windows Server 2019,FALSE,Redis,FALSE,2023-11-30
VULN-01419,CVE-2021-72715,SERVER-009,Office-D,Low,Debian 9,TRUE,Node.js,FALSE,2023-10-08
VULN-01420,CVE-2023-34233,SERVER-041,Office-B,Low,Windows Server 2016,TRUE,PHP 5.6,TRUE,2024-03-28
VULN-01421,CVE-2025-93511,SERVER-031,Office-A,High,Ubuntu 20.04,FALSE,Node.js,FALSE,2023-08-27
VULN-01422,CVE-2023-48438,SERVER-041,Office-B,High,Windows Server 2016,TRUE,nginx,FALSE,2025-03-31
VULN-01423,CVE-2025-10839,SERVER-062,Office-A,High,Windows Server 2016,TRUE,Apache HTTP Server,FALSE,2025-04-23
VULN-01424,CVE-2021-52957,SERVER-060,Office-B,High,Windows Server 2016,TRUE,Tomcat,FALSE,2025-04-29
VULN-01425,CVE-2021-97050,SERVER-050,Office-D,Low,RedHat Enterprise Linux 8,FALSE,Spring Framework,FALSE,2023-11-28
VULN-01426,CVE-2023-43098,SERVER-036,Office-B,Medium,Windows Server 2016,TRUE,JBoss,TRUE,2025-05-06
VULN-01427,CVE-2024-44910,SERVER-009,Office-D,High,Debian 9,TRUE,IIS,FALSE,2025-04-05
VULN-01428,CVE-2021-72872,SERVER-006,Office-D,Critical,CentOS 7,TRUE,Struts 2,TRUE,2024-09-06
VULN-01429,CVE-2025-87654,SERVER-049,Office-C,Medium,Windows Server 2019,FALSE,JBoss,TRUE,2023-09-29
VULN-01430,CVE-2025-24251,SERVER-065,Office-A,Low,Windows Server 2016,TRUE,PHP 5.6,TRUE,2023-09-22
VULN-01431,CVE-2024-68842,SERVER-064,Office-D,High,Debian 9,TRUE,JBoss,TRUE,2023-11-19
VULN-01432,CVE-2021-93515,SERVER-002,Office-D,Medium,Ubuntu 20.04,FALSE,Apache HTTP Server,FALSE,2025-03-13
VULN-01433,CVE-2021-34586,SERVER-025,Office-A,Low,Windows Server 2019,FALSE,OpenSSL,FALSE,2025-01-28
VULN-01434,CVE-2023-30258,SERVER-060,Office-B,Low,Windows Server 2016,TRUE,Struts 2,TRUE,2025-03-19
VULN-01435,CVE-2022-73704,SERVER-045,Office-B,High,RedHat Enterprise Linux 8,FALSE,JBoss,TRUE,2023-11-16
VULN-01436,CVE-2022-20178,SERVER-021,Office-B,Low,Debian 9,TRUE,JBoss,TRUE,2024-11-28
VULN-01437,CVE-2025-27769,SERVER-001,Office-D,Medium,Debian 9,TRUE,Struts 2,TRUE,2024-11-18
VULN-01438,CVE-2022-96526,SERVER-065,Office-A,High,Windows Server 2016,TRUE,PHP 5.6,TRUE,2024-06-08
VULN-01439,CVE-2021-88264,SERVER-053,Office-C,Medium,CentOS 7,TRUE,Tomcat,FALSE,2024-12-22
VULN-01440,CVE-2024-42215,SERVER-003,Office-D,High,Windows Server 2016,TRUE,Redis,FALSE,2025-02-16
VULN-01441,CVE-2023-31912,SERVER-002,Office-D,High,Ubuntu 20.04,FALSE,Python 2.7,TRUE,2025-04-12
VULN-01442,CVE-2024-46683,SERVER-061,Office-D,High,Windows Server 2019,FALSE,PHP 5.6,TRUE,2023-12-22
VULN-01443,CVE-2021-24989,SERVER-056,Office-C,High,CentOS 7,TRUE,PostgreSQL,FALSE,2024-09-28
VULN-01444,CVE-2024-95636,SERVER-023,Office-C,High,Debian 9,TRUE,PHP 5.6,TRUE,2023-11-07
VULN-01445,CVE-2022-30129,SERVER-050,Office-D,High,RedHat Enterprise Linux 8,FALSE,PostgreSQL,FALSE,2025-01-03
VULN-01446,CVE-2024-51766,SERVER-061,Office-D,Medium,Windows Server 2019,FALSE,nginx,FALSE,2023-09-27
VULN-01447,CVE-2022-22230,SERVER-037,Office-B,High,CentOS 7,TRUE,OpenSSL,FALSE,2025-03-27
VULN-01448,CVE-2022-40897,SERVER-042,Office-D,High,CentOS 7,TRUE,MySQL,FALSE,2024-05-09
VULN-01449,CVE-2021-97693,SERVER-048,Office-C,Low,RedHat Enterprise Linux 8,FALSE,Python 2.7,TRUE,2024-03-06
VULN-01450,CVE-2021-40082,SERVER-001,Office-D,Critical,Debian 9,TRUE,Python 2.7,TRUE,2025-07-07
VULN-01451,CVE-2022-9174,SERVER-008,Office-D,Low,Windows Server 2022,FALSE,Node.js,FALSE,2025-02-01
VULN-01452,CVE-2022-52341,SERVER-008,Office-D,Medium,Windows Server 2022,FALSE,Python 2.7,TRUE,2024-08-03
VULN-01453,CVE-2023-64884,SERVER-011,Office-D,Medium,Debian 9,TRUE,nginx,FALSE,2024-09-11
VULN-01454,CVE-2023-98706,SERVER-041,Office-B,Medium,Windows Server 2016,TRUE,JBoss,TRUE,2023-09-17
VULN-01455,CVE-2021-45080,SERVER-015,Office-B,Low,Debian 9,TRUE,Python 2.7,TRUE,2024-07-21
VULN-01456,CVE-2022-57160,SERVER-067,Office-D,Low,CentOS 7,TRUE,Apache HTTP Server,FALSE,2025-06-01
VULN-01457,CVE-2024-28821,SERVER-054,Office-D,High,Debian 9,TRUE,Tomcat,FALSE,2023-12-12
VULN-01458,CVE-2023-54106,SERVER-014,Office-D,Medium,Ubuntu 20.04,FALSE,Struts 2,TRUE,2025-02-14
VULN-01459,CVE-2021-28215,SERVER-026,Office-C,Medium,Linux,FALSE,Tomcat,FALSE,2023-08-14
VULN-01460,CVE-2024-72489,SERVER-028,Office-B,Critical,Debian 9,TRUE,Python 2.7,TRUE,2025-02-11
VULN-01461,CVE-2025-49589,SERVER-007,Office-D,High,Windows Server 2016,TRUE,Redis,FALSE,2024-02-14
VULN-01462,CVE-2024-90856,SERVER-050,Office-D,Medium,RedHat Enterprise Linux 8,FALSE,Redis,FALSE,2023-08-18
VULN-01463,CVE-2025-53752,SERVER-067,Office-D,High,CentOS 7,TRUE,Tomcat,FALSE,2024-05-10
VULN-01464,CVE-2021-88125,SERVER-040,Office-B,Medium,Debian 9,TRUE,Python 2.7,TRUE,2024-01-05
VULN-01465,CVE-2024-66036,SERVER-024,Office-D,High,Windows Server 2016,TRUE,IIS,FALSE,2025-07-01
VULN-01466,CVE-2022-87823,SERVER-061,Office-D,Low,Windows Server 2019,FALSE,PHP 5.6,TRUE,2023-12-20
VULN-01467,CVE-2021-21985,SERVER-053,Office-C,High,CentOS 7,TRUE,IIS,FALSE,2023-09-21
VULN-01468,CVE-2021-20622,SERVER-011,Office-D,High,Debian 9,TRUE,JBoss,TRUE,2025-03-12
VULN-01469,CVE-2022-22180,SERVER-053,Office-C,Critical,CentOS 7,TRUE,Struts 2,TRUE,2024-12-16
VULN-01470,CVE-2023-43398,SERVER-028,Office-B,Medium,Debian 9,TRUE,Struts 2,TRUE,2023-12-27
VULN-01471,CVE-2022-27457,SERVER-020,Office-B,High,Linux,FALSE,PHP 5.6,TRUE,2024-10-24
VULN-01472,CVE-2025-4832,SERVER-018,Office-B,High,Debian 9,TRUE,JBoss,TRUE,2024-09-25
VULN-01473,CVE-2023-47756,SERVER-001,Office-D,Medium,Debian 9,TRUE,PHP 5.6,TRUE,2024-07-29
VULN-01474,CVE-2024-71139,SERVER-068,Office-C,Medium,Debian 9,TRUE,Python 2.7,TRUE,2023-09-09
VULN-01475,CVE-2025-11881,SERVER-049,Office-C,Medium,Windows Server 2019,FALSE,PHP 5.6,TRUE,2025-07-02
VULN-01476,CVE-2025-30695,SERVER-022,Office-D,Medium,Windows Server 2019,FALSE,Redis,FALSE,2024-10-26
VULN-01477,CVE-2021-33937,SERVER-038,Office-D,Critical,RedHat Enterprise Linux 8,FALSE,Apache HTTP Server,FALSE,2025-03-21
VULN-01478,CVE-2021-15016,SERVER-005,Office-C,Medium,Windows Server 2022,FALSE,JBoss,TRUE,2024-06-17
VULN-01479,CVE-2024-67406,SERVER-002,Office-D,High,Ubuntu 20.04,FALSE,IIS,FALSE,2025-03-15
VULN-01480,CVE-2025-30676,SERVER-024,Office-D,Medium,Windows Server 2016,TRUE,Spring Framework,FALSE,2024-04-08
VULN-01481,CVE-2022-98366,SERVER-025,Office-A,High,Windows Server 2019,FALSE,JBoss,TRUE,2024-10-30
VULN-01482,CVE-2024-37601,SERVER-025,Office-A,Critical,Windows Server 2019,FALSE,PostgreSQL,FALSE,2024-06-07
VULN-01483,CVE-2023-84248,SERVER-014,Office-D,Critical,Ubuntu 20.04,FALSE,OpenSSH,FALSE,2024-01-10
VULN-01484,CVE-2021-41504,SERVER-061,Office-D,Low,Windows Server 2019,FALSE,Spring Framework,FALSE,2024-11-25
VULN-01485,CVE-2025-84208,SERVER-007,Office-D,Medium,Windows Server 2016,TRUE,IIS,FALSE,2025-06-08
VULN-01486,CVE-2025-12516,SERVER-034,Office-A,Critical,Windows Server 2016,TRUE,OpenSSL,FALSE,2025-05-20
VULN-01487,CVE-2025-57623,SERVER-051,Office-D,High,Ubuntu 20.04,FALSE,IIS,FALSE,2024-03-07
VULN-01488,CVE-2023-79928,SERVER-003,Office-D,Critical,Windows Server 2016,TRUE,Redis,FALSE,2024-05-18
VULN-01489,CVE-2021-19984,SERVER-061,Office-D,Critical,Windows Server 2019,FALSE,IIS,FALSE,2023-10-15
VULN-01490,CVE-2024-99606,SERVER-064,Office-D,Medium,Debian 9,TRUE,nginx,FALSE,2023-09-23
VULN-01491,CVE-2021-70737,SERVER-002,Office-D,High,Ubuntu 20.04,FALSE,JBoss,TRUE,2023-09-10
VULN-01492,CVE-2024-71286,SERVER-044,Office-D,High,CentOS 7,TRUE,JBoss,TRUE,2024-10-20
VULN-01493,CVE-2023-94698,SERVER-061,Office-D,Low,Windows Server 2019,FALSE,Python 2.7,TRUE,2024-11-14
VULN-01494,CVE-2023-40570,SERVER-012,Office-B,Medium,Debian 9,TRUE,PostgreSQL,FALSE,2024-01-05
VULN-01495,CVE-2023-55427,SERVER-067,Office-D,Low,CentOS 7,TRUE,OpenSSH,FALSE,2024-10-28
VULN-01496,CVE-2025-46036,SERVER-002,Office-D,Low,Ubuntu 20.04,FALSE,Apache HTTP Server,FALSE,2024-06-22
VULN-01497,CVE-2025-39949,SERVER-061,Office-D,Medium,Windows Server 2019,FALSE,Struts 2,TRUE,2023-09-18
VULN-01498,CVE-2022-23436,SERVER-034,Office-A,Critical,Windows Server 2016,TRUE,Python 2.7,TRUE,2023-11-03
VULN-01499,CVE-2021-69590,SERVER-035,Office-C,Low,Debian 9,TRUE,Spring Framework,FALSE,2025-01-12
VULN-01500,CVE-2025-50096,SERVER-069,Office-C,Critical,Linux,FALSE,Node.js,FALSE,2024-01-24
